id	misogynous	text	misogyny_category	target	cleaned_text
3824	0	<MENTION_1> You said it. Let's see how that works when you're wearing handcuffs. I noticed Eric is quiet and so is that skank Conway.	0	0	<mention > you said it . let us see how that works when you are wearing handcuffs . i noticed eric is quiet and so is that skank conway .
3825	0	Happy halloween! Hope everyone lives up to their full hoe potential tonight! I believe in you, you bust ass super skanks 💓🎃	0	0	happy halloween ! hope everyone lives up to their full hoe potential tonight ! i believe in you , you bust ass super skanks
3826	0	As usual the skank democrats lie and make it up to cover their evil ass. We r so looking forward to the public hanging.”swing you bastards!”	0	0	as usual the skank democrats lie and make it up to cover their evil ass . we r so looking forward to the public hanging.swing you bastards !
3827	0	<MENTION_1> Um excuse you I am a twank, a twink and a skank	0	0	<mention > um excuse you i am a twank , a twink and a skank
3828	0	<MENTION_1> <MENTION_2> <MENTION_3> You sound like one lo intelligence. Skank	0	0	<mention > <mention > <mention > you sound like one lo intelligence . skank
3829	0	You're a skank ass ho but I love you anyway. <MENTION_1>	0	0	you are a skank ass ho but i love you anyway . <mention >
3830	0	<MENTION_1> 'Diversity Visa' - YOU UTTER HYPOCRITICAL SKANK!	0	0	<mention > would iversity visa     you utter hypocritical skank !
3831	0	HAPPY BIRTHDAY YOU SKANK <MENTION_1> <URL>	0	0	happy birthday you skank <mention > <url>
3832	0	“Looks like you but in skank form” 😂	0	0	looks like you but in skank form
3833	0	THAT A VELVET PURLOLE SUIT BITCH IM HYSTERICAL <URL>	0	0	that a velvet purlole suit bitch im hysterical <url>
3834	0	<MENTION_1> bitch you're so brave and smart and hysterical omg. I love you so much Allah y7fdhch inshallah 😭😭	0	0	<mention > bitch you are so brave and smart and hysterical omg . i love you so much allah yfdhch inshallah
3835	0	Jordan's so butthead it's hysterical learn how to treat a women that's why all your exs cheat on you😂😂 pussy ass bitch keep trying me	0	0	jordan s so butthead it is hysterical learn how to treat a women that is why all your exs cheat on you pussy ass bitch keep trying me
3836	0	me: why am I so tired also me: laughs like a hysterical bitch 24/7 and cannot duduk diam	0	0	me : why am i so tired also me : laughs like a hysterical bitch   and cannot duduk diam
3837	0	Steven Spielberg Is A Stupid Bitch <URL> #richardspenceruf #usnavy #timemagazine #feminismiscancer #socialism #bieber #cpc	0	0	steven spielberg is a stupid bitch <url>
3838	0	So only women can experience sexism? I call BS! #feminismiscancer #EqualityforAll #MAGA <URL>	0	0	so only women can experience sexism ? i call bs ! <url>
3839	0	Felling love with this Couture Inspired Sandwich Maker by Dash: <URL> #sandwichmaker #appliance… <URL>	0	0	felling love with this couture inspired sandwich maker by dash : <url> <url>
3840	0	I believe the problem with the #NotAllMen argument is that although yes not all men disrespect women -	0	0	i believe the problem with the argument is that although yes not all men disrespect women
3841	0	<MENTION_1> Basically, Women are the chicks, & Woolies is the #notallmen crew.	0	0	<mention > basically , women are the chicks , woolies is the crew .
3842	0	There are some notorious notallmen -ers on my timeline. They completely dismiss everything women complain about because, not all men.	0	0	there are some notorious notallmen   ers on my timeline . they completely dismiss everything women complain about because , not all men .
3843	0	5 women tellin u 2 ur face that they’re scared 2 walk down the street alone and Ur still so set on #NotAllMen that u argue instead of listen	0	0	women tellin u ur face that theyre scared walk down the street alone and ur still so set on that u argue instead of listen
3844	0	I understand why men don’t like women very much anymore. I do. #notallmen (Right, Left?) <URL>	0	0	i understand why men dont like women very much anymore . i do .   right , left ?   <url>
3845	0	They also attack the stat that 1 Aussie woman a week is killed by her partner. They swat it away in the biggest #notallmen ways.	0	0	they also attack the stat that aussie woman a week is killed by her partner . they swat it away in the biggest ways .
3846	0	<MENTION_1> How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen	0	0	<mention > how are death threats any less reprehensible than rape threats ? would you rather be killed than raped ?
3847	0	<MENTION_1> Are you really pulling a #NotAllMen here? The movement targets the systemic issue of patriarchy, not ind… <URL>	0	0	<mention > are you really pulling a here ? the movement targets the systemic issue of patriarchy , not ind <url>
3848	0	<MENTION_1> <MENTION_2> You 😊 sure 😊 are 😊 #NotAllMen	0	0	<mention > <mention > you sure are
3849	0	Wonder how insecure you have to be to tweet #NotAllMen 👀👀👀	0	0	wonder how insecure you have to be to tweet
3850	0	A little theory I’m working on. If there’s a voice in your spirit compelling you to say #notallmen #notallwomen… <URL>	0	0	a little theory im working on . if theres a voice in your spirit compelling you to say <url>
3851	0	<MENTION_1> <MENTION_2> Where are you getting #NotAllMen from? I took issue with the fact they don't explain the… <URL>	0	0	<mention > <mention > where are you getting from ? i took issue with the fact they do not explain the <url>
3852	0	SORRY YOU CUNT OF A PAPER. YOU BITCH OF A PAPER. YOU WHORE TO BILL AND MELINDA GATES. YOU ARE WORTH SHIT TO THE WOR… <URL>	0	0	sorry you cunt of a paper . you bitch of a paper . you whore to bill and melinda gates . you are worth shit to the wor <url>
3853	0	Little brother just told me to fuck off and I'm a bitch.. well it's ya bday next week Hun I'm just gonna send ur present back lil cunt x👋🏻	0	0	little brother just told me to fuck off and I am a bitch .. well it is ya bday next week hun I am just gonna send ur present back lil cunt x
3854	0	I can be a rude cunt sometimes but don't be a bitch about it👍💯 just lax it out and kick back✊💯	0	0	i can be a rude cunt sometimes but do not be a bitch about it just lax it out and kick back
3855	0	Guys who call me or others who're, slut, bitch, cunt or whore don't deserve my attention or time. I won't date you.	0	0	guys who call me or others who are , slut , bitch , cunt or whore do not deserve my attention or time . i will not date you .
3856	0	Trump is a piece of shit and I hope he rots in hell. What a fucking cunt ass bitch <URL>	0	0	trump is a piece of shit and i hope he rots in hell . what a fucking cunt ass bitch <url>
3857	0	Oooohhhh bitch didn't even listen to the dead kennedys what a cunt lol I'm 34 and hate rap	0	0	oh bitch did not even listen to the dead kennedys what a cunt lol I am and hate rap
3858	0	<MENTION_1> Oh i get it, believe me. Fucking pussy ass bitch cunt hoe	0	0	<mention > oh i get it , believe me . fucking pussy ass bitch cunt hoe
3859	0	bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand <URL>	0	0	bitch what the fuck do you mean you cant find the fucking page cunt i need to vote for my boys dont you understand <url>
3860	0	<MENTION_1> Stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous Mein Kunt grimy bitch	0	0	<mention > stop talking about the flag u dont give a shit about a soldier or a flag draft dodging treasonous mein kunt grimy bitch
3861	0	#MeToo Names such as BITCH WHORE or any other gender based sexualised language is SEXUAL HARRASSMENT… <URL>	0	0	names such as bitch whore or any other gender based sexualised language is sexual harrassment <url>
3862	0	Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall	0	0	wanna kno what i deadass love ? ive never seen my mans name under any whore ass bitches picture on social media.ever .
3863	0	Dat Whore Karma ah Bitch	0	0	dat whore karma ah bitch
3864	0	bitch is a whore and blamed me and really thinks i'm gonna accept this shit haha patience is a virtue you gon get your blessing.	0	0	bitch is a whore and blamed me and really thinks I am gonna accept this shit haha patience is a virtue you gon get your blessing .
3865	0	Posted a tweet on one of O'Reilly's today and it appears I unleashed the psychos. Been called a Russian...cunt...bitch and whore already.	0	0	posted a tweet on one of o reilly s today and it appears i unleashed the psychos . been called a russian.cunt.bitch and whore already .
3866	0	who the fuck is calling my girl a whore and a bitch? She hasn't even been at that school for a whole month, people are fucking stupid	0	0	who the fuck is calling my girl a whore and a bitch ? she has not even been at that school for a whole month , people are fucking stupid
3867	0	Reagan was the #1 bitch whore of corporate America, next comes.... vote the GOP out. <URL>	0	0	reagan was the bitch whore of corporate america , next comes . vote the gop out . <url>
3868	0	A guy in my jr high called me a slut, bitch and whore bc i didnt like him 🙃 thus began relentless bullying by my pe… <URL>	0	0	a guy in my jr high called me a slut , bitch and whore bc i didnt like him thus began relentless bullying by my pe <url>
3869	0	I can’t believe it took this bitch 2 weeks to ship my damn cdg fur coat fucking whore I’m paying you!! Do your job.	0	0	i cant believe it took this bitch weeks to ship my damn cdg fur coat fucking whore im paying you ! ! do your job .
3870	0	Bitches was in the 6th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game.	0	0	bitches was in the th grade getting driven home from school by their boyfriends looking back at their whore ways mad at game .
3871	0	Never try to Holla at women who dissed you in his school I got called misogynistic egotistical whore monger damn bitch OK have a nice day 😂	0	0	never try to holla at women who dissed you in his school i got called misogynistic egotistical whore monger damn bitch ok have a nice day
3872	0	<MENTION_1> I literally fucking died LMAO she said bitch this ain't a whore house😂😭😭💀	0	0	<mention > i literally fucking died lmao she said bitch this have not a whore house
3873	0	<MENTION_1> <MENTION_2> Eat fucking shit you stupid cunt bitch whore twat	0	0	<mention > <mention > eat fucking shit you stupid cunt bitch whore twat
3874	0	<MENTION_1> Lmao this bitch got no clue what shes even attracted too...show any women vulnerability and shes gonna be… <URL>	0	0	<mention > lmao this bitch got no clue what shes even attracted too.show any women vulnerability and shes gonna be <url>
3875	0	I see those Outlander women who continually bitch about/to Terry have blocked me. LOL. Snowflakes.	0	0	i see those outlander women who continually bitch about   to terry have blocked me . lol . snowflakes .
3876	0	Larry Flynt YOU MAKING PORN OF WOMEN YOU ARE A SICK BITCH PIG DOG PROFIT OFF WOMEN SEXUALLY DEMEANING DEMOCRAPS ARE MENTALLY UNSTABLE SICKO	0	0	larry flynt you making porn of women you are a sick bitch pig dog profit off women sexually demeaning democraps are mentally unstable sicko
3877	0	<MENTION_1> Oh fuck off Julian - you just hate women you sooky bitch	0	0	<mention > oh fuck off julian   you just hate women you sooky bitch
3878	0	<MENTION_1> Oh look Ipigga thinks she knows women who struggle....fuck off bitch	0	0	<mention > oh look ipigga thinks she knows women who struggle.fuck off bitch
3879	0	<MENTION_1> I dont think us women will ever be ok with anyone calling us a bitch.. lmao no matter how you mean it	0	0	<mention > i dont think us women will ever be ok with anyone calling us a bitch .. lmao no matter how you mean it
3880	0	<MENTION_1> How bout women that bitch the wolf? No fine? Where's the equality?	0	0	<mention > how bout women that bitch the wolf ? no fine ? where is the equality ?
3881	0	Bitch is literal referring to the mass murder of falsely accused women (and one man). Weinstein isn’t even to court… <URL>	0	0	bitch is literal referring to the mass murder of falsely accused women   and one man   . weinstein isnt even to court <url>
3882	0	<MENTION_1> Bitch, leave. You're insulting women right now. Guess what, you're not a real man by any means, so STFU, ugly bully 😠	0	0	<mention > bitch , leave . you are insulting women right now . guess what , you are not a real man by any means , so stfu , ugly bully
3883	0	Before you bitch about teen pregnancy remember that man over the age of 18 father most babies born to women under 18.	0	0	before you bitch about teen pregnancy remember that man over the age of father most babies born to women under .
3884	0	<MENTION_1> Isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self? Mussies are cave monkies	0	0	<mention > isnt the bitch is the one whose attacking women or people who cant or isnt able to defend self ? mussies are cave monkies
3885	0	It’s really sad how women gotta go threw so much shit from a man just to be considered a down bitch	0	0	its really sad how women gotta go threw so much shit from a man just to be considered a down bitch
3886	0	You would have thought Cam called that women a bitch the way y'all reacted. But Gronk is 'just having fun'.. FOH	0	0	you would have thought cam called that women a bitch the way y all reacted . but gronk is   just having fun   .. foh
3887	0	I love how women can just talk all day about a nigga not being shit, But soon as a nigga say sum boutta bitch. Y'all wanna attack the nigga	0	0	i love how women can just talk all day about a nigga not being shit , but soon as a nigga say sum boutta bitch . y all wanna attack the nigga
3888	0	I like chilling with women that like women that like men that don’t act like bitch ass niggas	0	0	i like chilling with women that like women that like men that dont act like bitch ass niggas
3889	0	Hey Guys. It’s ok for her to say no. Stop calling women Bitches for declining your advances. Doesn’t matter the tim… <URL>	0	0	hey guys . its ok for her to say no . stop calling women bitches for declining your advances . doesnt matter the tim <url>
3890	0	Men get hurt once and that’s the end. They stuck on that bitch for life. Women get hurt 1,000 times and they’re still out looking for love	0	0	men get hurt once and thats the end . they stuck on that bitch for life . women get hurt times and theyre still out looking for love
3891	0	<MENTION_1> You're the most dumb nigga in the history of dumb niggas, arguing with women like a lil bitch	0	0	<mention > you are the most dumb nigga in the history of dumb niggas , arguing with women like a lil bitch
3892	0	And bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see.	0	0	and bitch i was tweeting a song i got no times being sad for smeone i mean im a busy women you see .
3893	0	when a man has a gf and wants 2 get w u, say no 2 his dumb bitch self. y do women become side chicks? be respectful 2 OTHER WOMEN damn🙄	0	0	when a man has a gf and wants get w u , say no his dumb bitch self . y do women become side chicks ? be respectful other women damn
3894	0	You <MENTION_1> should understand most of these women want to be single moms until finances bit then they bitch #MainaAndKingangi	0	0	you <mention > should understand most of these women want to be single moms until finances bit then they bitch
3895	0	If you degrade women to make you look/feel bigger you are a bitch lol you cant do that to men so you take it out on who you can	0	0	if you degrade women to make you look   feel bigger you are a bitch lol you cant do that to men so you take it out on who you can
3896	0	The bitch flipped millions for em she deserved it..most women would've jacked it off <URL>	0	0	the bitch flipped millions for em she deserved it .. most women would have jacked it off <url>
3897	0	Once she starts giving him attitude, he's with the next bitch..... instead of apologizing... Men give up easily but women hold on for yearss	0	0	once she starts giving him attitude , he is with the next bitch . instead of apologizing . men give up easily but women hold on for yearss
3898	0	Drinking and getting high with lil sis only love her and my mother on God you bitch only women i need in my life and I'm fine with it	0	0	drinking and getting high with lil sis only love her and my mother on god you bitch only women i need in my life and I am fine with it
3899	0	Narcissus was an attention whore, an asshole, a snitch, and just a complete fucking cunt in general. I'm kinda glad he isn't coming back.	0	0	narcissus was an attention whore , an asshole , a snitch , and just a complete fucking cunt in general . I am kinda glad he is not coming back .
3900	0	All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥 <URL>	0	0	all those haters calling me a whore when they could call me a dick juggling thunder cunt instead <url>
3901	0	<MENTION_1> Where's the punchline to 'Fuck you cunt go die in a ditch whore'? That's not even in the form of a fo… <URL>	0	0	<mention > where is the punchline to   fuck you cunt go die in a ditch whore   ? that is not even in the form of a fo <url>
3902	0	<MENTION_1> Your orange colored scumpig cunt whore god will soon go into history as the worst potus. His brainwas… <URL>	0	0	<mention > your orange colored scumpig cunt whore god will soon go into history as the worst potus . his brainwas <url>
3903	0	I don’t appreciate getting called a slut a whore and a cunt for just taking you off Snapchat ur telling me 2grow up no sweetie you need too	0	0	i dont appreciate getting called a slut a whore and a cunt for just taking you off snapchat ur telling me grow up no sweetie you need too
3904	0	<MENTION_1> i used a belt to close my whore ass around it and hold it deep in place ♡♡♡♡ my cunt is throbbing like a massive knot is in me	0	0	<mention > i used a belt to close my whore ass around it and hold it deep in place my cunt is throbbing like a massive knot is in me
3905	0	<MENTION_1> <MENTION_2> <MENTION_3> ...or some other name, or used a term like CUNT or WHORE if it is obviously not… <URL>	0	0	<mention > <mention > <mention > . or some other name , or used a term like cunt or whore if it is obviously not <url>
3906	0	“You have sex, youre a whore. You dont have sex, youre a stuck up prude.Youre a bitch if youre serious, but youre a joke if you never care”	0	0	you have sex , you are a whore . you dont have sex , you are a stuck up prude.youre a bitch if you are serious , but you are a joke if you never care
3907	0	a guy: *dated 8 girls in 3 years* some people: wow that’s so cool a girl: dated 7 guys in 7 years some people: SLUT BITCH WHORE	0	0	a guy : * dated girls in years * some people : wow thats so cool a girl : dated guys in years some people : slut bitch whore
3908	0	It sounds so ugly to hear a female talk about another female claiming she’s a “slut or whore” like bitch it ain’t yo pussy why u worried for	0	0	it sounds so ugly to hear a female talk about another female claiming shes a slut or whore like bitch it aint yo pussy why u worried for
3909	0	<MENTION_1> <MENTION_2> Bitch please. You're nothing more than Putin's whore	0	0	<mention > <mention > bitch please . you are nothing more than putin s whore
3910	0	<MENTION_1> That's exactly right! Bitch boy sean is no better than she is, they're both all for the views and subs. 2 drama whores!	0	0	<mention > that is exactly right ! bitch boy sean is no better than she is , they are both all for the views and subs . drama whores !
3911	0	i said i was a whore, bro i can be a real bitch as much as u want	0	0	i said i was a whore , bro i can be a real bitch as much as u want
3912	0	<MENTION_1> you are a big piece of white trash you fucking pussy son of a bitch you're a fucking pussy .i'll bitch slap u make u my prison whore	0	0	<mention > you are a big piece of white trash you fucking pussy son of a bitch you are a fucking pussy . i will bitch slap u make u my prison whore
3913	0	I was watching a fight on Facebook that was edited and the one bitch got hit so many times they said “combo whore” 💀	0	0	i was watching a fight on facebook that was edited and the one bitch got hit so many times they said combo whore
3914	0	<MENTION_1> Proved u can photoshop real good for a player u degenerate bitch whore	0	0	<mention > proved u can photoshop real good for a player u degenerate bitch whore
3915	0	One of my coworkers just left a 3 minute voicemail on my phone singing saying life's a bitch life's a whore ( YT pi… <URL>	0	0	one of my coworkers just left a minute voicemail on my phone singing saying life s a bitch life s a whore   yt pi <url>
3916	0	Asked Jacob why he was such a whore when we split up, & he said 'to piss you off & it worked' bitch you thot 😂	0	0	asked jacob why he was such a whore when we split up , he said   to piss you off it worked   bitch you thot
3917	0	I remember that time when this person from that group kept calling Baekhyun “eomma” bitch please an attention whore… <URL>	0	0	i remember that time when this person from that group kept calling baekhyun eomma bitch please an attention whore <url>
3918	0	<MENTION_1> Third I DO NOT remember calling her a slut or a whore or a bitch o saying anything else at all so char… <URL>	0	0	<mention > third i do not remember calling her a slut or a whore or a bitch o saying anything else at all so char <url>
3919	0	Idgaf if you want to block my chick acc. I know im a problematic bitch sometimes but WHORE, this acc is really got… <URL>	0	0	idgaf if you want to block my chick acc . i know im a problematic bitch sometimes but whore , this acc is really got <url>
3920	0	<MENTION_1> And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… <URL>	0	0	<mention > and the son of a bitch cannot buy it for his little pee pee whore boy and that just rankles his ass . shut u <url>
3921	0	<MENTION_1> <MENTION_2> <MENTION_3> Bitch idgaf I’m not in school dumb lil whore I use what the fuck I wanna use	0	0	<mention > <mention > <mention > bitch idgaf im not in school dumb lil whore i use what the fuck i wanna use
3922	0	When is the left going to stop war on conservative women ? Boycott SNL . Disgusting ratings whore. Only target cons… <URL>	0	0	when is the left going to stop war on conservative women ? boycott snl . disgusting ratings whore . only target cons <url>
3923	0	<MENTION_1> I don't mind her saying she's a whore, but the implication regarding other women and #MeToo goes beyond the pale.	0	0	<mention > i do not mind her saying she is a whore , but the implication regarding other women and goes beyond the pale .
3924	0	Since when is having and enjoying sex a character flaw? Since we started calling women “whore’s”? Since we gave it a title?	0	0	since when is having and enjoying sex a character flaw ? since we started calling women whores ? since we gave it a title ?
3925	0	was it a secret its plain 2cthey whore out the women & men use2gain what they want bid them to filth Evil they w/o… <URL>	0	0	was it a secret its plain cthey whore out the women men usegain what they want bid them to filth evil they w   o <url>
3926	0	Stop calling women whores! Crazy ass. <URL>	0	0	stop calling women whores ! crazy ass . <url>
3927	0	Jennifer Lawrence is complaining about being a whore, meanwhile she's punching old Asian women in face who are sewing her costumes for her	0	0	jennifer lawrence is complaining about being a whore , meanwhile she is punching old asian women in face who are sewing her costumes for her
3928	0	Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!	0	0	bottle up their women and then whore around all day.and you say you are practicing islam ? ? ok !
3929	0	Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is	0	0	have some dignity ! stop using whore shit to set the standard , we got grandmother s etc . we know what real women is
3930	0	<MENTION_1> gntlement must know treat their women like princess not like whore ehehe	0	0	<mention > gntlement must know treat their women like princess not like whore ehehe
3931	0	Because it’s easy to call women those things when the one hurting you repeatedly acts like he wasn’t being the slut and whore himself.	0	0	because its easy to call women those things when the one hurting you repeatedly acts like he wasnt being the slut and whore himself .
3932	0	psa: women were never 'sacred' and unless you miss the Madonna -Whore binary, it's good that we've let go of that stupid frame	0	0	psa : women were never   sacred   and unless you miss the madonna   whore binary , it is good that we have let go of that stupid frame
3933	0	The problem with “women are sacred” idea: It is one half of the Madonna/Whore dichotomy, long used to divide women against each other. 1/2	0	0	the problem with women are sacred idea : it is one half of the madonna   whore dichotomy , long used to divide women against each other .
3934	0	<MENTION_1> <MENTION_2> So, that fat #whore is blaming #women! Yeah, women want to be #raped. Bullshit!	0	0	<mention > <mention > so , that fat is blaming ! yeah , women want to be . bullshit !
3935	0	<MENTION_1> Women don't WANT to be sacred. That is some patriarchal controlling virgin/whore bullshit.	0	0	<mention > women do not want to be sacred . that is some patriarchal controlling virgin   whore bullshit .
3936	0	<MENTION_1> Fits with the old paradigm of women in our culture as The Madonna Or The Whore, particularly in popular culture.	0	0	<mention > fits with the old paradigm of women in our culture as the madonna or the whore , particularly in popular culture .
3937	0	since when did it become socially acceptable for guys to call women sluts, whores, hoe, bitches....??? or threaten them...??? just wondering	0	0	since when did it become socially acceptable for guys to call women sluts , whores , hoe , bitches . ? or threaten them . ? just wondering
3938	0	So General Kelly thinks women were 'sacred' when he was growing up... classic virgin and whore dichotomy.	0	0	so general kelly thinks women were   sacred   when he was growing up . classic virgin and whore dichotomy .
3939	0	<MENTION_1> <MENTION_2> 'Women are sacred' plays into the Madonna/whore dichotomy. It only protects women seen as sa… <URL>	0	0	<mention > <mention >   women are sacred   plays into the madonna   whore dichotomy . it only protects women seen as sa <url>
3940	0	<MENTION_1> <MENTION_2> Women were never sacred. He's talking about the ancient trope of Virgin vs. Whore. #clueless	0	0	<mention > <mention > women were never sacred . he is talking about the ancient trope of virgin vs . whore .
3941	0	<MENTION_1> You look like your whore mother dresses you in the dark, you hit women and you were ugly even before skaterboy fixed your face!	0	0	<mention > you look like your whore mother dresses you in the dark , you hit women and you were ugly even before skaterboy fixed your face !
3942	0	<MENTION_1> Women as 'sacred' is the tell that Kelly views women thru a Madonna/whore lens (read: misogyny) - and he's racist to boot	0	0	<mention > women as   sacred   is the tell that kelly views women thru a madonna   whore lens   read : misogyny     and he is racist to boot
3943	0	<MENTION_1> Oh yeah the good ol' Madonna -Whore dichotomy: where only chaste women had value and then only as pr… <URL>	0	0	<mention > oh yeah the good ol   madonna   whore dichotomy : where only chaste women had value and then only as pr <url>
3944	0	Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom they’re ass… <URL>	0	0	madonna whore complex , pedaled by the illusion that women somehow embody the honor of the men with whom theyre ass <url>
3945	0	why do SOME men treat women like they're nothing but a pile of whore's that only want to have sex and do nothing else?	0	0	why do some men treat women like they are nothing but a pile of whore s that only want to have sex and do nothing else ?
3946	0	Men Keep Control & Dominance over Women w/ Sexual Socialization Fear & Violence. They Molest Rape Lust Cheat Like Porn & Whores	0	0	men keep control dominance over women w   sexual socialization fear violence . they molest rape lust cheat like porn whores
3947	0	You right about that! So I'm going to learn from you and treat women the right way! I don't wanna be a male whore… <URL>	0	0	you right about that ! so I am going to learn from you and treat women the right way ! i do not wanna be a male whore <url>
3948	0	The slating of <PERSON_1> is disgusting. Just another virgin/whore dichotomy at play. All women deserve respect, not just the 'good' ones	0	0	the slating of <person > is disgusting . just another virgin   whore dichotomy at play . all women deserve respect , not just the   good   ones
3949	0	<MENTION_1> <MENTION_2> should be gone from your lineup Black women are targets of hate & he proved by calling her a whore. Disgusted.	0	0	<mention > <mention > should be gone from your lineup black women are targets of hate he proved by calling her a whore . disgusted .
3950	0	You can’t be “pro -sexual liberation” (for women especially) and be “anti -hoe” by calling people you don’t like “slut, hoe, whore”.	0	0	you cant be pro   sexual liberation   for women especially   and be anti   hoe by calling people you dont like slut , hoe , whore .
3951	0	<MENTION_1> should fire <MENTION_2> NOW for calling <MENTION_3> a whore! He can't stand strong black women <URL>	0	0	<mention > should fire <mention > now for calling <mention > a whore ! he cannot stand strong black women <url>
3952	0	Jose 'the puta' bitch says he doesn't cry about injuries to his players. What a contradictory KUNT. Conte response was brilliant imo.	0	0	jose   the puta   bitch says he does not cry about injuries to his players . what a contradictory kunt . conte response was brilliant imo .
3953	0	<MENTION_1> I won't deny someone right to be a anchovy kunt eater if that's what they want, but don't think you will… <URL>	0	0	<mention > i will not deny someone right to be a anchovy kunt eater if that is what they want , but do not think you will <url>
3954	0	<MENTION_1> Hahahahahahahaha no wonder you work for the sun you thick kunt.	0	0	<mention > ha no wonder you work for the sun you thick kunt .
3955	0	<MENTION_1> <MENTION_2> Fuck off you Kunt	0	0	<mention > <mention > fuck off you kunt
3956	0	<MENTION_1> you mean the truth...KUNT	0	0	<mention > you mean the truth.kunt
3957	0	<MENTION_1> Also sad that you fucked your tooth up // The dude with the Kunt hoodie	0	0	<mention > also sad that you fucked your tooth up     the dude with the kunt hoodie
3958	0	<MENTION_1> <MENTION_2> But what about pizzagate you owl kunt	0	0	<mention > <mention > but what about pizzagate you owl kunt
3959	0	Fuck yeah kunt! Love you my dawg! 😈 <URL>	0	0	fuck yeah kunt ! love you my dawg ! <url>
3960	0	<MENTION_1> Motlante you power hungry kunt you wanna be relevant shut up we know that	0	0	<mention > motlante you power hungry kunt you wanna be relevant shut up we know that
3961	0	<MENTION_1> Good luck with Ash Taylor Mitch! Oh that's right you fuckwits couldn't sign a local junior 😲😥 your a Kunt like your coach	0	0	<mention > good luck with ash taylor mitch ! oh that is right you fuckwits could not sign a local junior your a kunt like your coach
3962	0	<MENTION_1> <MENTION_2> Fuck love a loose kunt you can jack off into	0	0	<mention > <mention > fuck love a loose kunt you can jack off into
3963	0	<MENTION_1> you running a progressive platform? cause if so, let’s goooooo girl! make america kunt again. <URL>	0	0	<mention > you running a progressive platform ? cause if so , lets go girl ! make america kunt again . <url>
3964	0	<MENTION_1> List fails without '50 Things To Think About To Stop You Doing Your Beans' by Kunt and the Gang	0	0	<mention > list fails without   things to think about to stop you doing your beans   by kunt and the gang
3965	0	<MENTION_1> You really are a daft kunt, Verhofstadt. It's called democracy, a concept you are unfamiliar with in the EU	0	0	<mention > you really are a daft kunt , verhofstadt . it is called democracy , a concept you are unfamiliar with in the eu
3966	0	<MENTION_1> <MENTION_2> <MENTION_3> This kunt is from Chicago too you know that right? Another Alinsky foll… <URL>	0	0	<mention > <mention > <mention > this kunt is from chicago too you know that right ? another alinsky foll <url>
3967	0	<MENTION_1> Wrong, you slithering kunt.	0	0	<mention > wrong , you slithering kunt .
3968	0	But Azealia, you're not happy with only having your intellectual equals (AKA the Kunt Brigade). You want Cardi's place. Nicki's place. LOL	0	0	but azealia , you are not happy with only having your intellectual equals   aka the kunt brigade   . you want cardi s place . nicki s place . lol
3969	0	<MENTION_1> you made it kunt <URL>	0	0	<mention > you made it kunt <url>
3970	0	<MENTION_1> You know I’m a full animal nut. I know horseys love racing. Most involved treat the horses like family. This kunt tho	0	0	<mention > you know im a full animal nut . i know horseys love racing . most involved treat the horses like family . this kunt tho
3971	0	Put some respek on your name! Stop letting people down play and belittle what you have done. Keep pride in your releases! - Head Kunt 🐬🌈	0	0	put some respek on your name ! stop letting people down play and belittle what you have done . keep pride in your releases !   head kunt
3972	0	<MENTION_1> you are a KUNT <URL>	0	0	<mention > you are a kunt <url>
3973	0	<MENTION_1> <MENTION_2> <MENTION_3> RIP Twitter bitch cunt	0	0	<mention > <mention > <mention > rip twitter bitch cunt
3974	0	Karma points to <MENTION_1> but fuck <MENTION_2> karma is a bitch and <MENTION_3> is still a cunt.	0	0	karma points to <mention > but fuck <mention > karma is a bitch and <mention > is still a cunt .
3975	0	Angie sure showed me. Fucking cunt, and bitch ass haters from the past. But when i was hit it was by 3 men.......	0	0	angie sure showed me . fucking cunt , and bitch ass haters from the past . but when i was hit it was by men .
3976	0	OKAYYY NOW WHAT THE FUCK IS THIS SHIT u lil cunt ass bitch <URL>	0	0	okay now what the fuck is this shit u lil cunt ass bitch <url>
3977	0	<MENTION_1> <MENTION_2> Don't be such a cunt Joann LOL. Nov 8th has come and gone, the Wicked Bitch of The Eas… <URL>	0	0	<mention > <mention > do not be such a cunt joann lol . nov th has come and gone , the wicked bitch of the eas <url>
3978	0	<MENTION_1> <MENTION_2> Keep following you bitch wannabe cunt. I am important to you because I am your God. I wi… <URL>	0	0	<mention > <mention > keep following you bitch wannabe cunt . i am important to you because i am your god . i wi <url>
